id_fuente,id_tipo_evento,fecha_hora,usuario_origen,direccion_ip,severidad,resultado,descripcion
1,1,2026-09-09 02:09:07,servicio_web,192.168.207.84,ALTA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2138.
1,3,2026-08-19 05:59:44,usuario02,172.16.94.43,BAJA,EXITOSO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #2139.
1,2,2026-09-04 14:02:37,analista01,192.168.149.195,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2140.
1,4,2026-09-04 12:13:00,sistema,172.16.237.185,ALTA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2141.
1,3,2026-09-09 23:43:47,sistema,172.16.165.170,MEDIA,BLOQUEADO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2142.
1,4,2026-08-21 23:54:59,usuario02,172.16.130.129,CRITICA,EXITOSO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2143.
1,4,2026-08-29 21:13:59,desconocido,192.168.52.36,ALTA,FALLIDO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #2144.
1,2,2026-09-06 14:11:50,usuario01,192.168.188.127,ALTA,FALLIDO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2145.
1,1,2026-09-09 13:13:22,admin,172.16.177.35,MEDIA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2146.
1,1,2026-08-27 18:05:07,desconocido,10.0.41.33,MEDIA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #2147.
1,4,2026-08-23 17:19:42,admin,10.0.73.199,ALTA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #2148.
1,2,2026-08-20 05:34:18,analista01,10.0.232.250,CRITICA,FALLIDO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2149.
1,2,2026-08-19 20:14:03,usuario01,10.0.253.226,CRITICA,BLOQUEADO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2150.
1,1,2026-08-20 02:53:52,analista01,172.16.242.221,BAJA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #2151.
1,4,2026-09-02 06:46:11,sistema,10.0.139.11,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2152.
1,1,2026-08-24 00:26:58,desconocido,192.168.54.124,BAJA,BLOQUEADO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #2153.
1,2,2026-08-17 17:53:07,usuario03,172.16.50.213,BAJA,BLOQUEADO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #2154.
1,1,2026-08-28 10:04:55,sistema,172.16.113.92,BAJA,FALLIDO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #2155.
1,4,2026-09-04 05:43:02,servicio_web,172.16.53.143,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2156.
1,1,2026-09-10 05:02:24,servicio_web,192.168.80.59,MEDIA,EXITOSO,Inicio de sesión exitoso. Registro masivo VIGIA #2157.
1,1,2026-09-07 19:17:51,servicio_web,172.16.39.86,BAJA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2158.
1,2,2026-08-20 15:40:11,servicio_web,172.16.180.187,BAJA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2159.
1,1,2026-08-13 00:25:36,usuario03,172.16.6.100,ALTA,EXITOSO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2160.
1,2,2026-08-30 10:55:22,admin,10.0.192.62,CRITICA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #2161.
1,3,2026-08-30 16:51:48,sistema,192.168.147.113,MEDIA,BLOQUEADO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2162.
1,3,2026-08-28 09:38:54,sistema,172.16.74.107,MEDIA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #2163.
1,1,2026-09-09 15:53:38,usuario01,172.16.236.135,BAJA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #2164.
1,4,2026-09-04 18:49:04,usuario01,172.16.22.150,ALTA,BLOQUEADO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #2165.
1,3,2026-09-02 09:09:50,analista01,172.16.159.218,ALTA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2166.
1,1,2026-08-19 08:08:13,analista01,10.0.6.126,MEDIA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2167.
1,3,2026-09-02 02:29:11,servicio_web,192.168.110.136,MEDIA,FALLIDO,Usuario accede a recurso protegido. Registro masivo VIGIA #2168.
1,3,2026-09-01 09:11:51,admin,10.0.171.226,MEDIA,EXITOSO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2169.
1,4,2026-08-27 23:21:24,analista01,10.0.3.63,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2170.
1,1,2026-08-31 18:38:16,desconocido,10.0.182.14,MEDIA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2171.
1,1,2026-08-16 03:44:28,servicio_web,192.168.58.238,BAJA,EXITOSO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #2172.
1,2,2026-08-15 20:26:55,admin,10.0.152.36,MEDIA,FALLIDO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2173.
1,2,2026-08-20 09:42:09,servicio_web,10.0.68.12,ALTA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #2174.
1,3,2026-08-20 02:24:12,admin,192.168.79.101,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #2175.
1,2,2026-08-20 04:08:50,desconocido,192.168.65.74,MEDIA,FALLIDO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2176.
1,3,2026-09-01 19:14:03,servicio_web,172.16.141.250,MEDIA,EXITOSO,Actividad detectada en horario no habitual. Registro masivo VIGIA #2177.
1,1,2026-08-14 01:32:58,desconocido,172.16.1.181,BAJA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #2178.
1,1,2026-09-03 01:05:58,usuario03,172.16.121.114,MEDIA,BLOQUEADO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2179.
1,4,2026-08-17 17:07:01,admin,172.16.207.39,MEDIA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #2180.
1,4,2026-08-14 11:20:36,sistema,172.16.187.174,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2181.
1,1,2026-09-11 17:07:52,usuario03,10.0.64.26,ALTA,FALLIDO,Inicio de sesión exitoso. Registro masivo VIGIA #2182.
1,4,2026-08-21 05:15:45,analista01,172.16.3.6,CRITICA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2183.
1,4,2026-08-14 12:08:44,admin,10.0.157.155,ALTA,EXITOSO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2184.
1,4,2026-09-11 02:50:02,usuario02,192.168.38.141,ALTA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2185.
1,2,2026-08-30 11:17:41,usuario01,172.16.70.248,ALTA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2186.
1,3,2026-09-08 20:43:25,desconocido,172.16.148.78,MEDIA,BLOQUEADO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2187.
1,1,2026-09-09 14:05:21,usuario01,172.16.40.33,BAJA,FALLIDO,Inicio de sesión exitoso. Registro masivo VIGIA #2188.
1,1,2026-08-18 15:52:21,usuario01,172.16.194.30,BAJA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2189.
1,2,2026-08-29 01:59:46,desconocido,10.0.148.67,MEDIA,BLOQUEADO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2190.
1,1,2026-08-31 03:30:37,admin,10.0.150.78,BAJA,FALLIDO,Inicio de sesión exitoso. Registro masivo VIGIA #2191.
1,1,2026-09-01 00:00:14,analista01,10.0.212.158,ALTA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #2192.
1,1,2026-09-10 02:45:14,servicio_web,172.16.139.99,CRITICA,BLOQUEADO,Usuario autenticado correctamente. Registro masivo VIGIA #2193.
1,2,2026-08-28 20:40:21,servicio_web,172.16.143.205,MEDIA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2194.
1,2,2026-09-06 07:58:40,servicio_web,192.168.254.32,BAJA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2195.
1,4,2026-09-01 00:13:43,usuario03,172.16.193.214,CRITICA,BLOQUEADO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #2196.
1,2,2026-08-26 07:43:33,usuario03,10.0.235.240,MEDIA,FALLIDO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2197.
1,4,2026-08-26 07:05:44,usuario03,172.16.150.122,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2198.
1,1,2026-09-06 10:51:28,usuario03,10.0.49.42,ALTA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #2199.
1,4,2026-08-29 12:22:29,usuario02,172.16.47.54,ALTA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #2200.
1,1,2026-09-09 09:27:30,desconocido,192.168.9.246,BAJA,EXITOSO,Intento de autenticación fallida. Registro masivo VIGIA #2201.
1,4,2026-08-16 00:48:42,usuario02,10.0.232.215,CRITICA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2202.
1,2,2026-08-19 12:05:28,servicio_web,10.0.140.125,ALTA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2203.
1,4,2026-09-11 19:04:04,usuario02,192.168.102.116,CRITICA,EXITOSO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2204.
1,2,2026-08-13 10:08:18,sistema,10.0.122.170,MEDIA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2205.
1,4,2026-09-10 20:10:40,sistema,192.168.75.91,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2206.
1,2,2026-08-22 19:20:50,usuario01,192.168.247.176,BAJA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2207.
1,4,2026-09-06 04:21:39,sistema,172.16.215.18,CRITICA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #2208.
1,2,2026-09-05 09:37:29,servicio_web,192.168.171.165,ALTA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2209.
1,4,2026-08-29 08:30:08,admin,172.16.125.171,CRITICA,EXITOSO,Actividad de alta gravedad registrada. Registro masivo VIGIA #2210.
1,3,2026-08-21 00:40:38,admin,172.16.67.151,BAJA,EXITOSO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2211.
1,3,2026-09-10 00:06:13,sistema,10.0.207.90,MEDIA,BLOQUEADO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2212.
1,3,2026-08-31 04:03:22,usuario01,10.0.52.179,BAJA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #2213.
1,1,2026-08-24 06:06:26,desconocido,192.168.67.206,MEDIA,BLOQUEADO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2214.
1,2,2026-08-18 10:03:01,admin,10.0.112.67,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2215.
1,3,2026-08-18 06:03:20,usuario01,10.0.96.71,MEDIA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2216.
1,3,2026-08-24 14:43:21,servicio_web,172.16.199.213,ALTA,EXITOSO,Actividad detectada en horario no habitual. Registro masivo VIGIA #2217.
1,3,2026-08-13 15:09:32,usuario03,172.16.123.119,MEDIA,BLOQUEADO,Usuario accede a recurso protegido. Registro masivo VIGIA #2218.
1,2,2026-08-17 12:56:33,usuario03,192.168.155.122,CRITICA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2219.
1,2,2026-09-08 18:23:47,desconocido,172.16.116.118,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2220.
1,4,2026-09-08 11:32:53,sistema,172.16.178.190,MEDIA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2221.
1,1,2026-08-27 21:11:21,admin,172.16.237.229,BAJA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2222.
1,1,2026-08-30 02:23:55,sistema,10.0.54.50,MEDIA,FALLIDO,Inicio de sesión exitoso. Registro masivo VIGIA #2223.
1,3,2026-08-18 04:04:56,servicio_web,192.168.47.175,ALTA,FALLIDO,Usuario accede a recurso protegido. Registro masivo VIGIA #2224.
1,1,2026-09-11 15:38:22,usuario01,192.168.69.81,ALTA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #2225.
1,1,2026-08-31 08:38:11,usuario02,10.0.237.167,ALTA,FALLIDO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #2226.
1,1,2026-08-25 13:14:43,usuario02,192.168.44.203,MEDIA,BLOQUEADO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2227.
1,4,2026-08-14 01:24:16,admin,10.0.17.146,ALTA,FALLIDO,Actividad de alta gravedad registrada. Registro masivo VIGIA #2228.
1,1,2026-08-22 21:42:39,sistema,192.168.22.46,BAJA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #2229.
1,4,2026-08-31 08:16:04,admin,10.0.3.39,MEDIA,FALLIDO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #2230.
1,2,2026-09-01 20:14:32,analista01,172.16.56.85,ALTA,FALLIDO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2231.
1,3,2026-09-06 22:11:56,admin,192.168.189.131,ALTA,BLOQUEADO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2232.
1,2,2026-09-03 05:51:40,admin,192.168.206.202,MEDIA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #2233.
1,1,2026-08-16 13:49:12,usuario02,172.16.207.37,CRITICA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2234.
1,4,2026-09-04 04:32:46,usuario03,172.16.30.79,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2235.
1,1,2026-08-16 15:06:35,usuario02,192.168.151.16,MEDIA,EXITOSO,Usuario autenticado correctamente. Registro masivo VIGIA #2236.
1,1,2026-08-15 02:07:51,servicio_web,172.16.83.204,MEDIA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2237.
1,4,2026-08-26 21:57:02,desconocido,10.0.6.238,CRITICA,FALLIDO,Amenaza crítica detectada por el sistema. Registro masivo VIGIA #2238.
1,2,2026-08-22 21:56:56,usuario02,192.168.154.66,BAJA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #2239.
1,2,2026-08-23 04:29:18,servicio_web,192.168.18.200,MEDIA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2240.
1,2,2026-08-14 06:22:03,desconocido,10.0.231.3,MEDIA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #2241.
1,4,2026-08-29 23:55:43,analista01,172.16.230.107,CRITICA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #2242.
1,2,2026-09-11 09:15:31,analista01,172.16.252.61,MEDIA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2243.
1,3,2026-09-09 10:04:32,sistema,172.16.237.195,ALTA,FALLIDO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2244.
1,2,2026-08-30 15:00:25,usuario01,10.0.226.236,ALTA,FALLIDO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2245.
1,4,2026-09-05 19:12:28,admin,172.16.225.82,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2246.
1,1,2026-08-26 11:32:42,servicio_web,10.0.150.54,BAJA,EXITOSO,Inicio de sesión exitoso. Registro masivo VIGIA #2247.
1,3,2026-08-17 14:06:41,servicio_web,10.0.216.17,BAJA,EXITOSO,Intento de acceso a recurso restringido. Registro masivo VIGIA #2248.
1,4,2026-08-22 11:58:27,analista01,192.168.216.2,ALTA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2249.
1,4,2026-08-23 20:36:52,usuario03,172.16.209.218,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2250.
1,4,2026-08-18 06:11:50,usuario03,192.168.140.69,ALTA,BLOQUEADO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2251.
1,4,2026-08-13 04:54:54,admin,10.0.145.27,CRITICA,BLOQUEADO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2252.
1,2,2026-09-09 00:12:20,admin,10.0.99.193,ALTA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2253.
1,1,2026-08-21 07:21:38,admin,192.168.46.61,MEDIA,FALLIDO,Usuario autenticado correctamente. Registro masivo VIGIA #2254.
1,1,2026-08-25 17:02:03,usuario01,10.0.30.62,MEDIA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2255.
1,4,2026-08-15 19:32:41,usuario02,10.0.14.227,MEDIA,FALLIDO,Comportamiento crítico detectado durante el monitoreo. Registro masivo VIGIA #2256.
1,1,2026-08-19 19:50:07,usuario01,10.0.71.43,MEDIA,EXITOSO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2257.
1,2,2026-08-15 23:44:46,sistema,172.16.92.87,MEDIA,BLOQUEADO,Actividad de red registrada para análisis. Registro masivo VIGIA #2258.
1,4,2026-09-10 17:08:32,servicio_web,10.0.134.80,MEDIA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2259.
1,1,2026-08-17 00:41:57,usuario01,172.16.225.118,ALTA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2260.
1,3,2026-09-11 04:45:40,analista01,192.168.90.90,MEDIA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2261.
1,4,2026-09-09 14:50:22,usuario02,192.168.224.27,CRITICA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2262.
1,1,2026-09-06 21:11:58,servicio_web,172.16.189.26,BAJA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2263.
1,2,2026-08-31 17:13:19,analista01,10.0.96.82,BAJA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2264.
1,1,2026-09-02 08:50:45,usuario02,172.16.108.171,BAJA,BLOQUEADO,Intento de acceso con credenciales incorrectas. Registro masivo VIGIA #2265.
1,1,2026-08-30 15:13:45,analista01,192.168.136.168,MEDIA,FALLIDO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2266.
1,2,2026-08-26 03:31:51,analista01,10.0.161.86,MEDIA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2267.
1,2,2026-08-29 06:59:36,usuario02,10.0.242.252,MEDIA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2268.
1,1,2026-08-22 07:07:48,desconocido,10.0.199.136,MEDIA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #2269.
1,1,2026-08-27 15:28:19,desconocido,192.168.43.78,MEDIA,BLOQUEADO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2270.
1,3,2026-08-30 01:14:56,usuario02,10.0.89.101,MEDIA,EXITOSO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #2271.
1,3,2026-08-30 19:20:16,usuario03,192.168.156.74,ALTA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #2272.
1,4,2026-09-09 01:14:09,usuario01,192.168.240.39,ALTA,EXITOSO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2273.
1,1,2026-08-16 04:53:19,usuario03,172.16.79.133,MEDIA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #2274.
1,3,2026-09-06 21:57:36,desconocido,192.168.145.171,MEDIA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #2275.
1,1,2026-08-15 14:45:37,usuario03,192.168.248.208,BAJA,EXITOSO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2276.
1,4,2026-08-23 21:54:42,usuario02,192.168.176.219,ALTA,FALLIDO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2277.
1,4,2026-08-29 15:13:37,servicio_web,10.0.157.87,ALTA,EXITOSO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2278.
1,4,2026-08-16 10:12:40,sistema,172.16.47.6,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2279.
1,2,2026-08-24 02:16:35,analista01,192.168.110.209,BAJA,BLOQUEADO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2280.
1,2,2026-09-01 20:40:25,usuario03,172.16.61.104,BAJA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2281.
1,2,2026-08-17 11:06:37,sistema,172.16.186.241,MEDIA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #2282.
1,4,2026-08-18 14:34:32,usuario03,192.168.75.95,ALTA,FALLIDO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2283.
1,2,2026-08-27 14:19:00,analista01,172.16.136.87,MEDIA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2284.
1,3,2026-09-06 09:17:33,servicio_web,10.0.206.66,ALTA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2285.
1,2,2026-08-18 03:30:45,admin,10.0.25.218,BAJA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2286.
1,4,2026-08-21 03:12:43,sistema,192.168.148.3,ALTA,BLOQUEADO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2287.
1,2,2026-08-16 19:05:43,usuario01,172.16.158.98,MEDIA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #2288.
1,1,2026-08-26 08:42:53,sistema,172.16.18.136,ALTA,EXITOSO,Múltiples intentos de autenticación registrados. Registro masivo VIGIA #2289.
1,2,2026-08-24 01:01:54,usuario03,10.0.197.105,ALTA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2290.
1,1,2026-08-24 08:43:36,sistema,10.0.3.143,MEDIA,FALLIDO,Intento de autenticación fallida. Registro masivo VIGIA #2291.
1,2,2026-08-20 05:37:10,servicio_web,10.0.176.187,ALTA,EXITOSO,Conexión rechazada por política de seguridad. Registro masivo VIGIA #2292.
1,3,2026-09-09 03:14:48,sistema,192.168.60.80,BAJA,EXITOSO,Actividad detectada en horario no habitual. Registro masivo VIGIA #2293.
1,3,2026-09-08 14:19:53,usuario01,192.168.6.144,BAJA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #2294.
1,3,2026-08-23 04:05:42,usuario03,172.16.45.174,CRITICA,EXITOSO,Acceso bloqueado por política de seguridad. Registro masivo VIGIA #2295.
1,2,2026-09-05 01:37:50,usuario03,172.16.30.193,BAJA,EXITOSO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2296.
1,3,2026-08-15 15:38:02,servicio_web,192.168.114.44,MEDIA,EXITOSO,Usuario accede a recurso protegido. Registro masivo VIGIA #2297.
1,4,2026-08-29 23:00:41,usuario03,192.168.55.164,CRITICA,BLOQUEADO,Actividad de alta gravedad registrada. Registro masivo VIGIA #2298.
1,4,2026-08-20 02:48:22,usuario03,192.168.205.84,ALTA,BLOQUEADO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2299.
1,3,2026-09-07 01:57:42,usuario02,10.0.32.143,MEDIA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2300.
1,3,2026-08-28 05:52:36,analista01,10.0.247.94,ALTA,FALLIDO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #2301.
1,3,2026-08-30 11:18:33,analista01,192.168.180.201,ALTA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2302.
1,4,2026-09-11 05:29:37,sistema,192.168.170.135,CRITICA,EXITOSO,Intento de acceso no autorizado detectado. Registro masivo VIGIA #2303.
1,2,2026-08-23 22:39:11,analista01,10.0.141.135,MEDIA,EXITOSO,Actividad inusual registrada desde una dirección IP. Registro masivo VIGIA #2304.
1,4,2026-09-09 02:03:50,desconocido,10.0.249.100,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2305.
1,4,2026-09-04 19:18:31,servicio_web,192.168.175.27,CRITICA,BLOQUEADO,Actividad potencialmente comprometida. Registro masivo VIGIA #2306.
1,3,2026-09-01 16:36:37,sistema,172.16.157.60,ALTA,FALLIDO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2307.
1,2,2026-09-04 18:44:30,servicio_web,192.168.170.98,ALTA,EXITOSO,Comunicación detectada entre dispositivos monitoreados. Registro masivo VIGIA #2308.
1,4,2026-08-13 07:30:43,servicio_web,10.0.9.55,ALTA,FALLIDO,Evento de seguridad que requiere atención prioritaria. Registro masivo VIGIA #2309.
1,3,2026-09-11 22:10:05,servicio_web,10.0.16.155,ALTA,EXITOSO,Acceso autorizado a recurso del sistema. Registro masivo VIGIA #2310.
1,1,2026-08-30 05:35:45,analista01,192.168.125.163,BAJA,FALLIDO,Inicio de sesión exitoso. Registro masivo VIGIA #2311.
1,2,2026-09-10 21:00:25,admin,192.168.17.25,MEDIA,EXITOSO,Tráfico de red detectado desde un origen interno. Registro masivo VIGIA #2312.
1,4,2026-09-09 21:25:33,desconocido,10.0.63.54,CRITICA,EXITOSO,Evento crítico detectado en sistema monitoreado. Registro masivo VIGIA #2313.
1,2,2026-08-23 20:22:36,sistema,10.0.205.58,BAJA,EXITOSO,Actividad de red registrada para análisis. Registro masivo VIGIA #2314.
1,3,2026-08-18 14:54:19,usuario03,192.168.227.13,BAJA,EXITOSO,Acceso realizado fuera del horario habitual. Registro masivo VIGIA #2315.
1,2,2026-08-25 01:16:08,desconocido,172.16.80.149,BAJA,EXITOSO,Conexión de red registrada por el sistema. Registro masivo VIGIA #2316.
1,3,2026-08-19 20:59:09,sistema,10.0.18.171,MEDIA,FALLIDO,Usuario accede a recurso protegido. Registro masivo VIGIA #2317.
1,1,2026-08-29 21:43:17,analista01,192.168.214.59,BAJA,FALLIDO,Intento reiterado de inicio de sesión. Registro masivo VIGIA #2318.
1,2,2026-09-03 03:04:43,usuario01,10.0.151.148,BAJA,FALLIDO,Actividad detectada desde una dirección IP no habitual. Registro masivo VIGIA #2319.
1,4,2026-08-27 14:55:51,analista01,10.0.199.251,ALTA,FALLIDO,Actividad potencialmente comprometida. Registro masivo VIGIA #2320.
1,1,2026-08-20 23:00:12,usuario03,192.168.51.220,MEDIA,EXITOSO,Inicio de sesión exitoso. Registro masivo VIGIA #2321.
1,1,2026-08-27 06:53:08,usuario01,172.16.15.92,MEDIA,EXITOSO,Autenticación bloqueada por política de seguridad. Registro masivo VIGIA #2322.
1,3,2026-08-31 13:05:26,usuario02,10.0.221.121,MEDIA,EXITOSO,Actividad administrativa registrada. Registro masivo VIGIA #2323.
